Sampler:TPESampler
(360, 110, 280, 82, 360, 395), None
(159, 233, 110, 60, 47, 86), 56.0
(349, 349, 224, 245, 309, 184), None
(184, 198, 324, 304, 116, 65), 38.0
(308, 220, 384, 279, 195, 35), 46.0
(65, 210, 163, 338, 42, 25), 50.0
(194, 13, 174, 244, 352, 152), 49.0
(167, 16, 357, 396, 253, 28), 54.0
(344, 285, 180, 175, 102, 265), 68.0
(285, 261, 284, 10, 92, 28), 64.0
(275, 392, 48, 151, 179, 302), 44.0
(276, 300, 259, 11, 117, 254), 57.0
(390, 289, 117, 150, 106, 311), 50.0
(321, 141, 291, 146, 3, 143), 72.0
(4, 143, 215, 176, 1, 136), 62.0
(255, 118, 29, 111, 3, 228), 70.0
(234, 91, 1, 113, 16, 212), 62.0
(229, 162, 91, 99, 159, 113), 68.0
(110, 67, 9, 216, 57, 205), 56.0
(231, 150, 321, 51, 226, 377), 56.0
(314, 72, 249, 126, 272, 162), 54.0
(346, 176, 158, 192, 78, 254), 73.0
(316, 175, 64, 196, 66, 240), 72.0
(397, 169, 64, 212, 64, 311), None
(316, 130, 137, 186, 150, 259), 72.0
(367, 186, 147, 239, 147, 273), None
(321, 254, 72, 282, 69, 349), 48.0
(336, 43, 132, 146, 156, 189), 48.0
(292, 122, 191, 185, 26, 339), 42.0
(367, 182, 89, 201, 136, 244), 63.0
(372, 104, 145, 265, 205, 292), 62.0
(329, 135, 224, 169, 77, 237), 60.0
(254, 92, 110, 221, 26, 115), 68.0
(301, 165, 290, 134, 44, 170), 54.0
(348, 240, 198, 80, 85, 213), 48.0
(257, 208, 98, 189, 124, 275), 48.0
(323, 136, 250, 230, 43, 90), 66.0
(135, 191, 158, 334, 387, 187), 62.0
(216, 229, 394, 54, 90, 65), 62.0
(386, 55, 314, 260, 29, 139), 53.0
(353, 111, 130, 163, 171, 333), 50.0
(307, 122, 34, 81, 1, 230), 76.0
(303, 203, 42, 70, 2, 224), 64.0
(274, 157, 34, 34, 60, 286), None
(340, 175, 368, 202, 39, 255), 56.0
(304, 139, 69, 104, 103, 177), 54.0
(287, 80, 175, 136, 17, 251), 54.0
(381, 120, 22, 160, 130, 196), 67.0
(357, 38, 63, 96, 53, 231), 68.0
(259, 345, 351, 194, 77, 148), 64.0
(197, 152, 223, 35, 193, 212), 70.0
(321, 123, 26, 117, 10, 261), 62.0
(268, 99, 15, 399, 6, 224), 52.0
(178, 218, 266, 26, 209, 208), 42.0
(238, 129, 48, 86, 25, 280), 62.0
(310, 86, 1, 121, 0, 7), 77.0
(337, 146, 80, 146, 301, 65), None
(289, 84, 5, 177, 38, 53), 60.0
(314, 103, 53, 124, 109, 4), 62.0
(5, 30, 107, 151, 54, 306), 68.0
(399, 61, 0, 212, 0, 9), None
(202, 156, 299, 1, 181, 247), 49.0
(203, 173, 235, 87, 235, 269), None
(244, 112, 35, 106, 20, 224), 64.0
(331, 195, 183, 37, 193, 295), 60.0
(301, 155, 127, 69, 151, 121), 60.0
(279, 86, 19, 134, 70, 238), 66.0
(151, 184, 216, 178, 252, 163), 46.0
(315, 114, 56, 161, 33, 324), 46.0
(214, 141, 164, 230, 17, 214), None
(374, 167, 209, 19, 219, 89), 54.0
(348, 124, 270, 44, 139, 199), 52.0
(359, 151, 84, 64, 12, 236), 56.0
(291, 132, 32, 119, 171, 253), 56.0
(328, 100, 147, 95, 47, 266), 58.0
(265, 75, 10, 203, 30, 179), 46.0
(342, 170, 337, 141, 0, 194), 38.0
(184, 181, 235, 76, 114, 218), 56.0
(249, 6, 96, 182, 97, 244), 50.0
(225, 214, 41, 110, 75, 204), 54.0
(312, 202, 75, 169, 60, 42), 70.0
(313, 242, 73, 164, 86, 42), 64.0
(298, 201, 28, 152, 12, 19), 71.0
(296, 200, 191, 190, 63, 19), 56.0
(307, 269, 115, 155, 49, 19), 56.0
(279, 192, 59, 174, 12, 28), 74.0
(280, 223, 63, 223, 14, 28), None
(326, 192, 50, 173, 37, 48), 56.0
(337, 144, 23, 197, 26, 8), 58.0
(364, 162, 160, 127, 10, 29), 75.0
(364, 180, 140, 252, 11, 32), 60.0
(299, 165, 153, 130, 7, 79), 64.0
(269, 95, 39, 142, 22, 63), 61.0
(350, 161, 163, 208, 36, 100), 58.0
(321, 210, 124, 155, 19, 23), 50.0
(387, 146, 202, 187, 124, 14), 74.0
(379, 135, 139, 182, 129, 1), 52.0
(387, 177, 11, 192, 0, 14), 50.0
(368, 189, 172, 126, 98, 37), 42.0
(352, 230, 199, 172, 121, 53), 50.0
(393, 145, 105, 234, 44, 33), 70.0
(336, 151, 205, 214, 196, 75), 56.0
(160, 128, 183, 185, 164, 278), 62.0
(283, 110, 26, 113, 10, 259), 46.0
(316, 199, 75, 167, 81, 45), 52.0
(331, 163, 228, 386, 188, 385), 64.0
(293, 133, 29, 141, 7, 234), 61.0
(395, 144, 107, 245, 44, 33), 70.0
(100, 155, 175, 151, 142, 16), 59.0
(360, 119, 313, 54, 31, 1), 50.0
(307, 380, 60, 98, 17, 226), 46.0
(391, 140, 103, 273, 47, 34), 54.0
(378, 201, 43, 222, 61, 57), 68.0
(193, 171, 10, 135, 25, 216), 74.0
(385, 172, 87, 204, 26, 22), 56.0
(344, 105, 0, 119, 0, 241), None
(310, 223, 18, 158, 68, 8), 50.0
(183, 160, 120, 247, 54, 12), 68.0
(169, 187, 249, 147, 18, 212), 57.0
(327, 210, 11, 135, 34, 39), 74.0
(320, 172, 14, 136, 35, 25), 62.0
(373, 182, 8, 293, 26, 38), 34.0
(329, 148, 33, 126, 41, 251), 59.0
(359, 195, 135, 199, 9, 28), 74.0
(358, 208, 155, 198, 10, 129), 62.0
(341, 194, 19, 188, 21, 26), 48.0
(303, 238, 49, 176, 14, 267), 52.0
(324, 210, 136, 162, 5, 15), 46.0
(348, 252, 167, 106, 31, 52), 58.0
(365, 177, 148, 137, 9, 231), 52.0
(333, 188, 369, 90, 110, 69), 44.0
(288, 166, 131, 194, 52, 29), 66.0
(354, 216, 113, 149, 350, 220), 50.0
(214, 158, 217, 180, 155, 102), 58.0
(370, 126, 5, 207, 38, 43), 74.0
(295, 126, 9, 219, 20, 1), 68.0
(370, 194, 4, 170, 35, 41), 46.0
(319, 175, 22, 208, 0, 12), 44.0
(346, 119, 0, 185, 22, 48), 71.0
(344, 90, 1, 199, 26, 58), 48.0
(33, 137, 40, 131, 10, 19), 70.0
(362, 121, 15, 188, 17, 48), 44.0
(337, 114, 26, 180, 26, 288), None
(193, 68, 11, 208, 39, 26), 64.0
(378, 130, 27, 157, 8, 259), 50.0
(325, 56, 191, 167, 92, 42), 58.0
(304, 153, 0, 192, 0, 10), None
(352, 186, 54, 121, 15, 246), 58.0
(316, 203, 34, 145, 30, 35), 52.0
(310, 109, 16, 173, 72, 73), 70.0
(275, 138, 44, 227, 20, 61), 48.0
(73, 136, 39, 132, 10, 22), 80.0
