Sampler:TPESampler
(385, 152, 138, 399, 277, 129, 224, 388, 344), 51.0
(73, 124, 16, 323, 61, 150, 257, 284, 372), 48.0
(240, 310, 22, 79, 249, 50, 104, 384, 21), None
(358, 216, 184, 320, 382, 26, 161, 280, 291), 46.0
(164, 54, 160, 244, 125, 210, 239, 306, 115), None
(182, 132, 159, 16, 389, 325, 285, 334, 345), 50.0
(374, 88, 60, 257, 292, 94, 112, 325, 120), 38.0
(169, 38, 323, 136, 74, 12, 254, 1, 110), None
(51, 13, 222, 216, 266, 365, 102, 239, 131), 42.0
(276, 385, 128, 269, 184, 305, 103, 118, 142), 41.0
(317, 226, 397, 151, 320, 226, 357, 152, 225), None
(278, 388, 86, 280, 177, 267, 0, 125, 191), 42.0
(316, 395, 78, 386, 189, 118, 35, 69, 36), None
(399, 264, 240, 176, 6, 294, 140, 192, 190), None
(261, 313, 79, 259, 318, 394, 72, 76, 79), None
(331, 88, 114, 306, 221, 75, 173, 204, 232), None
(220, 167, 272, 215, 163, 179, 57, 138, 170), None
(0, 335, 43, 344, 329, 261, 129, 78, 71), None
(291, 256, 121, 115, 128, 325, 198, 4, 260), None
(354, 78, 47, 275, 213, 78, 327, 221, 144), None
(363, 191, 195, 193, 295, 174, 15, 168, 66), 48.0
(266, 391, 87, 286, 161, 255, 0, 118, 164), None
(117, 12, 236, 230, 239, 399, 92, 242, 125), 48.0
(280, 354, 95, 350, 185, 281, 49, 102, 198), None
(225, 360, 4, 270, 114, 329, 127, 42, 228), None
(7, 2, 294, 208, 266, 350, 98, 345, 103), None
(47, 100, 236, 170, 360, 373, 173, 245, 147), None
(137, 37, 164, 92, 288, 358, 79, 263, 45), None
(80, 59, 217, 240, 247, 297, 202, 358, 86), None
(206, 155, 136, 192, 275, 238, 116, 180, 0), 56.0
(299, 271, 48, 392, 157, 135, 27, 130, 291), None
(377, 375, 110, 284, 215, 307, 65, 319, 138), None
(253, 108, 62, 251, 350, 252, 149, 394, 174), 45.0
(337, 310, 135, 304, 92, 273, 203, 218, 158), 46.0
(107, 332, 17, 353, 237, 193, 108, 157, 207), 48.0
(240, 292, 177, 323, 183, 101, 42, 103, 125), None
(194, 26, 208, 229, 263, 160, 2, 286, 188), 44.0
(56, 129, 153, 256, 137, 350, 166, 372, 269), None
(148, 62, 33, 301, 305, 210, 86, 296, 100), 51.0
(308, 187, 65, 224, 228, 30, 112, 44, 131), None
(339, 218, 380, 161, 204, 323, 396, 321, 381), None
(198, 32, 214, 19, 260, 146, 1, 275, 194), 52.0
(171, 17, 269, 230, 257, 165, 25, 300, 180), 54.0
(278, 43, 211, 194, 283, 92, 40, 251, 219), None
(26, 78, 177, 325, 338, 52, 65, 275, 151), None
(376, 27, 256, 264, 310, 375, 146, 217, 248), None
(398, 399, 308, 142, 37, 113, 11, 335, 92), None
(238, 0, 145, 291, 190, 224, 291, 191, 113), None
(194, 114, 102, 246, 368, 159, 226, 234, 51), None
(326, 376, 69, 213, 169, 311, 50, 286, 342), None
(84, 52, 126, 180, 206, 54, 186, 147, 184), 59.0
(260, 103, 67, 248, 339, 246, 145, 398, 172), 38.0
(285, 79, 192, 235, 327, 275, 121, 376, 208), None
(260, 146, 82, 266, 383, 233, 137, 312, 160), None
(223, 172, 39, 216, 300, 202, 82, 355, 116), 42.0
(243, 239, 33, 208, 299, 196, 98, 352, 116), None
(211, 205, 50, 271, 315, 212, 156, 394, 68), None
(269, 180, 95, 292, 342, 253, 82, 367, 139), 44.0
(223, 141, 4, 338, 141, 2, 125, 88, 167), None
(295, 95, 22, 249, 275, 282, 69, 383, 116), 47.0
(354, 345, 74, 373, 109, 337, 103, 335, 127), 49.0
(275, 164, 56, 281, 334, 242, 84, 364, 135), None
(252, 177, 97, 312, 344, 261, 135, 346, 146), None
(311, 121, 112, 294, 367, 219, 87, 369, 85), 44.0
(180, 66, 28, 221, 230, 187, 59, 260, 238), None
(309, 115, 114, 256, 372, 221, 96, 399, 90), None
(134, 17, 243, 185, 248, 135, 22, 128, 187), 48.0
(232, 132, 83, 204, 359, 295, 184, 56, 74), None
(271, 206, 91, 238, 291, 246, 80, 386, 104), None
(321, 375, 41, 275, 393, 181, 114, 173, 28), None
(342, 100, 124, 317, 323, 206, 159, 357, 155), 40.0
(347, 117, 126, 298, 326, 208, 151, 356, 55), None
(368, 186, 60, 314, 354, 266, 133, 335, 157), 41.0
(366, 235, 69, 315, 314, 263, 171, 322, 156), 46.0
(391, 166, 55, 335, 351, 287, 129, 104, 169), None
(374, 101, 166, 358, 172, 386, 162, 331, 212), 48.0
(343, 156, 227, 330, 297, 314, 188, 347, 173), 52.0
(383, 269, 39, 283, 149, 272, 215, 18, 148), 42.0
(389, 295, 11, 280, 147, 232, 254, 378, 152), None
(369, 258, 39, 259, 321, 269, 234, 40, 143), 44.0
(352, 275, 27, 362, 276, 337, 205, 17, 119), 37.0
(382, 270, 23, 310, 272, 372, 204, 27, 122), 46.0
(359, 323, 58, 375, 283, 336, 220, 8, 102), None
(351, 286, 13, 370, 310, 359, 219, 14, 137), 42.0
(363, 383, 43, 344, 120, 306, 269, 69, 165), None
(331, 296, 12, 398, 301, 357, 242, 25, 132), 48.0
(299, 283, 14, 362, 305, 338, 142, 296, 119), 46.0
(351, 197, 30, 380, 333, 351, 177, 0, 111), None
(321, 228, 75, 364, 399, 362, 106, 308, 98), None
(399, 250, 3, 349, 172, 293, 221, 23, 198), None
(334, 344, 104, 320, 154, 322, 193, 11, 178), 46.0
(287, 368, 64, 217, 192, 382, 160, 193, 135), 54.0
(374, 318, 49, 250, 284, 204, 209, 48, 149), None
(249, 86, 76, 269, 179, 281, 116, 231, 159), 50.0
(261, 388, 38, 285, 214, 250, 139, 91, 125), 45.0
(343, 71, 144, 303, 256, 344, 122, 155, 139), None
(382, 356, 88, 388, 352, 273, 249, 33, 176), 50.0
(232, 215, 52, 229, 160, 235, 152, 339, 155), None
(350, 48, 21, 242, 321, 364, 217, 361, 143), None
(367, 174, 199, 262, 268, 298, 75, 206, 109), 44.0
(209, 143, 64, 235, 197, 170, 177, 61, 193), 52.0
(356, 305, 35, 288, 309, 263, 212, 14, 128), 46.0
(392, 277, 28, 195, 292, 329, 228, 327, 167), 56.0
(327, 129, 364, 38, 241, 317, 196, 17, 149), 46.0
(218, 107, 82, 276, 130, 189, 91, 119, 82), None
(305, 241, 44, 166, 375, 289, 265, 32, 95), None
(383, 192, 118, 332, 343, 257, 103, 138, 184), 43.0
(102, 92, 188, 255, 357, 388, 55, 352, 120), None
(280, 215, 102, 318, 313, 300, 136, 81, 205), 38.0
(263, 251, 107, 321, 324, 303, 145, 85, 202), 46.0
(285, 184, 129, 299, 338, 216, 125, 314, 239), 42.0
(282, 210, 135, 300, 333, 217, 134, 55, 219), None
(315, 185, 124, 369, 311, 244, 111, 315, 258), None
(155, 198, 156, 325, 296, 226, 131, 303, 283), 44.0
(290, 221, 100, 309, 278, 270, 120, 77, 236), None
(297, 287, 131, 294, 344, 67, 170, 341, 226), 42.0
(277, 283, 91, 341, 348, 65, 166, 380, 210), 44.0
(297, 332, 167, 295, 338, 33, 170, 163, 245), 47.0
(247, 264, 69, 266, 319, 282, 100, 67, 158), 42.0
(254, 264, 69, 281, 319, 200, 94, 108, 159), 44.0
(301, 287, 133, 313, 363, 83, 152, 339, 218), 40.0
(305, 303, 144, 317, 364, 84, 155, 338, 225), 47.0
(274, 152, 223, 286, 180, 72, 182, 345, 204), 54.0
(23, 285, 114, 355, 377, 370, 145, 112, 191), None
(244, 244, 58, 245, 304, 280, 105, 392, 135), None
(287, 229, 137, 307, 386, 113, 123, 94, 243), None
(266, 261, 127, 270, 358, 98, 129, 369, 218), None
(294, 288, 97, 329, 328, 122, 158, 72, 174), None
